"","BEGR","BOOT","BOXR","C596","C834","C835","C991","CWM3","DRSN","F102","F106","F108","F109","F110","F113","F114","F118","F123","F125","F127","F128","F131","F133","F134","F135","F137","F138","F141","F142","F146","F148","F149","F151","F153","F154","F155","F157","F159","F162","F164","F165","F167","F175","F176","F178","F180","F181","F182","F188","F190","F194","F196","F198","F203","F215","F218","F219","F220","F222","F228","F236","F237","F248","F258","F268","F276","FB02","FB05","FB07","FB09","FB10","FB11","FB13","FB15","FB20","FB25","FB27","FB28","FB33","FB35","FB36","FB43","FB44","FB48","FB54","FB55","FB63","FB65","FB66","FB78","FB79","FB87","FB90","FB92","FB93","HAIR","HBMB","HIQQ","IKN2","JOSC","LDMA","LIZD","LNPC","LNPF","M145","MPTB","PNBT","PSDQ","RTMW","RY34","SOLB","TCTV","TDTL","TSMV","VSTH","WHOO","ZELD"
"FB20",0,0,0.066079295154185,0.0271398747390397,0.0447619047619048,0.0151515151515152,0.00117508813160987,0,0.00448430493273543,0,0.00325732899022801,0,0.0131306150656531,0.0145530145530146,0.000673400673400673,0.12472647702407,0.0223776223776224,0.00512382578992314,0.0254515599343186,0.00461538461538462,0.0183346065699007,0.0266666666666667,0.0103950103950104,0,0.00316706254948535,0.00338696020321761,0.0223592906707787,0,0.0477554918815664,0.0194552529182879,0,0.0028735632183908,0.00793650793650794,0.00204498977505112,0.00119904076738609,0.00277008310249307,0.00244897959183673,0.0250783699059561,0,0.0368421052631579,0.00265721877767936,0.00609756097560976,0.0142394822006473,0,0.0189606741573034,0,0,0.0869971936389149,0.0159817351598174,0,0.00211193241816262,0.0233082706766917,0.0155902004454343,0.0103969754253308,0.00108813928182807,0,0.00960384153661465,0.00243704305442729,0.012531328320802,0.00154320987654321,0.159311087190527,0.0195272353545735,0.0329308452250274,0.252480705622933,0.020353982300885,0.0510597302504817,0.210474308300395,0.00175901495162709,0.00465735196274118,0.00247116968698517,0.00392464678178964,0.00423728813559322,0.0026431718061674,0.0024330900243309,1,0.00244498777506112,0.0230572160546541,0.00376647834274953,0.00368188512518409,0,0.0112262521588946,0.00279850746268657,0.0123329907502569,0.00236127508854782,0.000650618087182824,0.00447761194029851,0.00193610842207164,0.00459016393442623,0.0182539682539683,0.00884955752212389,0.0150753768844221,0.0210843373493976,0.00243605359317905,0.0531914893617021,0.00665004156275977,0.0012531328320802,0,0,0.0256673511293634,0.0132743362831858,0,0,0,0,0.00125,0.027114967462039,0,0,0,0.029535864978903,0.0129171151776103,0.0101910828025478,0.00533333333333333,0,0,0.0171277997364954,0
"FB25",0.00412371134020619,0,0.00123915737298637,0.00365408038976857,0.0140692640692641,0.00237247924080664,0,0.00665557404326123,0.023643949930459,0,0.012275731822474,0.046070460704607,0.0195160031225605,0.003690036900369,0.0223592906707787,0.00115340253748558,0.00540540540540541,0.010934393638171,0.0196629213483146,0.0399274047186933,0.0362190812720848,0.0139603232916973,0.0116913484021824,0,0.00362647325475975,0.00490196078431373,0.021015761821366,0.00112359550561798,0.00969827586206897,0.00713266761768902,0.00874403815580286,0.00225988700564972,0.00203873598369011,0.0761154855643045,0.00148367952522255,0.00861393891934221,0.00470366886171214,0.0034965034965035,0.00318471337579618,0.00121359223300971,0.0125,0.00150602409638554,0.0217864923747277,0.00128700128700129,0.0125490196078431,0.00159744408945687,0.00108813928182807,0.0131445904954499,0.00513259195893926,0,0.0193798449612403,0.0221276595744681,0.120593692022263,0.00220507166482911,0,0.00112485939257593,0.00294550810014728,0.00656044985941893,0.00285986653956149,0.0151650312221231,0.00218579234972678,0.00240963855421687,0,0.00308324768756423,0.0300829875518672,0.0152671755725191,0.0056657223796034,0.0208550573514077,0.0173323285606631,0.0222437137330754,0.0256645279560037,0.0204220558202859,0.0240837696335079,0.0170132325141777,0.00244498777506112,1,0.0277227722772277,0.0089086859688196,0.0186282811176969,0.0378787878787879,0.0181268882175227,0.0223463687150838,0.0223048327137546,0.00878477306002928,0.0110051357300073,0.00253592561284869,0.0103926096997691,0.0162962962962963,0.0255707762557078,0.0304942166140904,0.027027027027027,0.0106132075471698,0.0319444444444444,0.0140612076095947,0.0757420675537359,0,0.00320512820512821,0,0.002389486260454,0.008,0,0,0,0,0.00470219435736677,0.0102695763799743,0,0.00329489291598023,0.00158982511923688,0.0124069478908189,0.00256739409499358,0.00158227848101266,0,0.00334448160535117,0,0.00327868852459016,0
"FB27",0,0.0036036036036036,0.00910273081924577,0.0127877237851662,0.0237556561085973,0.0111940298507463,0.00303951367781155,0.0070298769771529,0.0383480825958702,0.00166666666666667,0.0196078431372549,0.00817438692098093,0.0119142176330421,0.0129198966408269,0.0286168521462639,0.0170316301703163,0.0143769968051118,0.00407747196738022,0.0114832535885167,0.00541516245487365,0.0124223602484472,0.0305810397553517,0.0242718446601942,0.00341296928327645,0.012241054613936,0.00709939148073022,0.00979519145146928,0.00350467289719626,0.0111731843575419,0.0147058823529412,0.00732899022801303,0.00944510035419126,0.00634920634920635,0.00254452926208651,0.0031201248049922,0.0112721417069243,0.00974658869395711,0.0229147571035747,0.00504201680672269,0.0089058524173028,0.0307017543859649,0.00316957210776545,0.0185185185185185,0.00134228187919463,0.0104333868378812,0.00168350168350168,0.00225733634311512,0.0352187833511206,0.012400354295837,0.00474495848161329,0.00933333333333333,0.019180470793374,0.0181818181818182,0.0068886337543054,0.00137551581843191,0.0082256169212691,0.0172413793103448,0.0316831683168317,0.0109018830525273,0.0231267345050879,0.0102739726027397,0.00755667506297229,0.00536912751677852,0.0139634801288937,0.0115789473684211,0.0123873873873874,0.0177339901477833,0.00424178154825027,0.0586345381526104,0.0138476755687438,0.0206572769953052,0.0180430256766135,0.00424628450106157,0.00675024108003857,0.0230572160546541,0.0277227722772277,1,0.00691244239631336,0.0112262521588946,0.00927357032457496,0.0187304890738814,0.00340909090909091,0.0352480417754569,0.00612557427258806,0.0127915726109857,0.00610287707061901,0.00237812128418549,0.0291858678955453,0.0440191387559809,0.00743889479277365,0.0115894039735099,0.0686528497409326,0.0290162774239207,0.0187713310580205,0.0241206030150754,0,0.0171232876712329,0,0.0150943396226415,0.00835654596100279,0,0.00174216027874564,0,0,0.01669449081803,0.0188933873144399,0.00168918918918919,0.00698080279232112,0,0.0195058517555267,0.00807537012113055,0.0203735144312394,0,0.0106761565836299,0.00342465753424658,0.00694444444444444,0
"FB28",0,0.00710900473933649,0.00782472613458529,0.0045662100456621,0.0038961038961039,0,0.00571428571428571,0,0,0.00213675213675214,0.00553709856035437,0,0.00972590627763042,0,0.0265017667844523,0.00142247510668563,0.00707964601769911,0.00117370892018779,0,0.00101936799184506,0.00198609731876862,0.00247320692497939,0.0106951871657754,0.00662251655629139,0.00319148936170213,0.0105633802816901,0.0131445904954499,0.0167832167832168,0.00259403372243839,0.00807754442649435,0.010054844606947,0.00277392510402219,0.0136138613861386,0,0.00988142292490119,0.0062667860340197,0.00892857142857143,0.00510725229826353,0.00865800865800866,0.00762195121951219,0.012531328320802,0,0.00485044462409054,0.00821018062397373,0.010762331838565,0.00652173913043478,0.0106951871657754,0.00359281437125748,0.00797607178464606,0.00421348314606742,0,0.00387221684414327,0.00191938579654511,0.00269179004037685,0.00336700336700337,0.011142061281337,0,0.0144927536231884,0.00338983050847458,0.0124740124740125,0,0,0,0.00123304562268804,0,0.00392670157068063,0,0.00991325898389095,0.0189003436426117,0.00903954802259887,0.00844772967265047,0.0113636363636364,0.00246305418719212,0.0033003300330033,0.00376647834274953,0.0089086859688196,0.00691244239631336,1,0.0116845180136319,0.00192307692307692,0.00953516090584029,0.00535475234270415,0.00151515151515152,0.09375,0.0116666666666667,0.00988142292490119,0.00282087447108604,0.0125733445096396,0.00629590766002099,0.00122699386503067,0.0111317254174397,0,0.0177059276366436,0.00663507109004739,0.010250569476082,0,0,0.00220264317180617,0,0,0.00224719101123596,0,0,0.00221238938053097,0,0,0.00655021834061135,0,0.00431034482758621,0,0,0,0,0,0.00665188470066519,0.00223713646532438,0.00239808153477218
"FB33",0,0,0.00641711229946524,0.00630914826498423,0.0028116213683224,0,0.00121359223300971,0,0.0046242774566474,0,0.0514834205933682,0.00221483942414175,0.00629370629370629,0,0.0376955903271693,0,0.028673835125448,0.0323159784560144,0.00493421052631579,0.00235109717868339,0.015552099533437,0.0100133511348465,0.0192307692307692,0,0.0350584307178631,0.0175746924428823,0.0925147182506308,0.00392156862745098,0.00375234521575985,0.0245358090185676,0.0286133528980191,0.00294985250737463,0.0072202166064982,0,0.012531328320802,0.0179083094555874,0.0195246179966044,0.0166666666666667,0,0.0105485232067511,0.0119047619047619,0,0.0111621799080762,0.00551876379690949,0.0341321713870733,0.00396301188903567,0.0076555023923445,0.00176522506619594,0.147368421052632,0.00596421471172962,0,0.0113722517058378,0.00978915662650602,0.00968992248062015,0.00449943757030371,0.0209580838323353,0.001230012300123,0.00919732441471572,0.010230179028133,0.00713153724247227,0.00286532951289398,0.00103734439834025,0,0.00361990950226244,0.0135013501350135,0.00377358490566038,0.00251046025104603,0.179215270413574,0.0487977369165488,0.0691823899371069,0.0313014827018122,0.0375079465988557,0.000900900900900901,0.021978021978022,0.00368188512518409,0.0186282811176969,0.0112262521588946,0.0116845180136319,1,0.00122399020807834,0.0106007067137809,0.0214424951267057,0.00104493207941484,0.011070110701107,0.0870503597122302,0.0543565147881695,0.0599369085173502,0.0148347943358058,0.017004048582996,0.000899280575539568,0.00799418604651163,0,0.0325255102040816,0.0179775280898876,0.00851788756388416,0.0012970168612192,0,0,0,0,0,0,0,0,0,0.00108813928182807,0.00530503978779841,0,0.00131233595800525,0.00105485232067511,0,0,0,0,0.00535475234270415,0,0
"FB35",0.00340715502555366,0,0.0023696682464455,0.00228310502283105,0.00914076782449726,0,0,0,0.0446428571428571,0,0.00145772594752187,0.075,0.00326797385620915,0.00936768149882904,0,0.0020746887966805,0,0.00636942675159236,0.00142247510668563,0.0106241699867198,0.00767263427109974,0.00100603621730382,0,0,0,0,0.00128205128205128,0,0.00914076782449726,0,0,0,0,0.0456730769230769,0,0.00110864745011086,0,0.00131233595800525,0,0,0,0.0144927536231884,0.000979431929480901,0,0,0,0,0.0032520325203252,0,0,0.01,0.00245700245700246,0.00243605359317905,0,0,0,0,0.00145348837209302,0,0,0,0,0,0,0.00829187396351575,0.0684931506849315,0,0.00168634064080944,0.00103734439834025,0,0.00136425648021828,0.00450856627592426,0.0171526586620926,0.0146842878120411,0,0.0378787878787879,0.00927357032457496,0.00192307692307692,0.00122399020807834,1,0,0.00569259962049336,0.0208816705336427,0,0.00100806451612903,0,0,0,0.00408163265306122,0.015358361774744,0.00695249130938586,0.00854700854700855,0.00181983621474067,0.00238379022646007,0.018348623853211,0,0,0,0,0.0027027027027027,0,0.00452488687782805,0,0,0,0.0075187969924812,0,0,0,0.0117370892018779,0.00763358778625954,0,0,0,0,0,0
"FB36",0,0.00952380952380952,0.00402144772117962,0.00923482849604222,0.00572737686139748,0.00255102040816327,0.00158227848101266,0.0018348623853211,0.00894187779433681,0,0.00796019900497512,0.00140449438202247,0.00564516129032258,0,0.0119808306709265,0.0074719800747198,0.013039934800326,0.00630252100840336,0.00389863547758285,0.00555041628122109,0.00723327305605787,0.0138142747505756,0.0122549019607843,0,0.00191204588910134,0.0125786163522013,0.00544959128065395,0.00726392251815981,0.0045766590389016,0.0112107623318386,0.00498338870431894,0.00242130750605327,0.0065359477124183,0.00263504611330698,0.0016260162601626,0.011522633744856,0.014070351758794,0.0158582089552239,0,0.00393184796854522,0.0155728587319244,0,0.0142964635063958,0.00278940027894003,0.0065359477124183,0,0.0058411214953271,0.00855614973262032,0.00631199278629396,0.00244498777506112,0,0.0142095914742451,0.0123348017621145,0,0.00573888091822095,0.00483675937122128,0.00810372771474878,0.0119641076769691,0.00709939148073022,0.0227488151658768,0.00586166471277843,0.0144356955380577,0.00837988826815642,0.00328227571115974,0.0130151843817787,0.00229885057471264,0.0100401606425703,0.00327153762268266,0.01573564122738,0.0121703853955375,0.159737417943107,0.0198300283286119,0.00437158469945355,0.010934393638171,0.0112262521588946,0.0181268882175227,0.0187304890738814,0.00953516090584029,0.0106007067137809,0,1,0.00824499411071849,0.0309555854643338,0.00318471337579618,0.012279355333845,0.00625,0.00122699386503067,0.0363062352012628,0.0310077519379845,0.00436205016357688,0.0118543607112616,0.0230769230769231,0.0120567375886525,0.00690250215703192,0.022680412371134,0.00172711571675302,0.0106951871657754,0,0.00515463917525773,0.011611030478955,0,0,0,0,0.0069204152249135,0.00413793103448276,0.00711743772241993,0.00548446069469835,0.00528169014084507,0.00531208499335989,0,0.00525394045534151,0,0.0074487895716946,0.00539568345323741,0.00362976406533575,0.00191570881226054
"FB43",0,0,0,0,0,0.00145137880986938,0,0.0022271714922049,0.0121951219512195,0,0.0110253583241455,0.013136288998358,0.00964912280701754,0,0.00687876182287188,0.00140449438202247,0.00790861159929701,0.0201183431952663,0.00322234156820623,0.0112244897959184,0.0119284294234592,0.00574712643678161,0.0088261253309797,0,0.00527983104540655,0.00115074798619102,0.011,0,0.00256410256410256,0.00640512409927942,0.0036036036036036,0.00136798905608755,0.00120918984280532,0.0358255451713396,0.00192678227360308,0.00265486725663717,0.0021953896816685,0.00201816347124117,0,0.00149476831091181,0.00122549019607843,0.00196463654223969,0.0088638195004029,0,0.00977777777777778,0,0,0.00355450236966825,0.0099009900990099,0.00138312586445367,0.00157977883096367,0.0106280193236715,0.0125,0.00132802124833997,0,0.00409836065573771,0.0019047619047619,0.00218102508178844,0,0.00203873598369011,0.00131406044678055,0,0,0.00366748166259169,0.00842358604091456,0.00129032258064516,0.00330760749724366,0.0223325062034739,0.00589225589225589,0.00894854586129754,0.0115424973767051,0.0105263157894737,0.0274656679151061,0.0513698630136986,0.00279850746268657,0.0223463687150838,0.00340909090909091,0.00535475234270415,0.0214424951267057,0.00569259962049336,0.00824499411071849,1,0.0105580693815988,0.00187617260787992,0.00824402308326463,0.00389483933787731,0.0256410256410256,0.00164609053497942,0.00310880829015544,0.00732600732600733,0.0194805194805195,0,0.0137090632140137,0.00942507068803016,0.0124293785310734,0,0,0,0.00146412884333821,0,0,0,0,0,0,0.00476947535771065,0.00427350427350427,0,0,0.0060882800608828,0,0,0,0,0.00433839479392625,0,0
"FB44",0,0,0.0311355311355311,0.0104712041884817,0.0116959064327485,0.0152284263959391,0,0,0.0424628450106157,0,0.00121065375302663,0.054,0.0172579098753595,0.0381818181818182,0.00185356811862836,0.0113636363636364,0.00570884871550904,0.00651890482398957,0.0144230769230769,0.00895856662933931,0.00432900432900433,0.029011786038078,0.00285714285714286,0.00267379679144385,0,0,0.00326797385620915,0,0.0087463556851312,0.00690250215703192,0,0,0,0.0105448154657293,0,0.00288461538461538,0,0.0134680134680135,0.00260416666666667,0.00519930675909879,0.00137741046831956,0.037037037037037,0.00519031141868512,0,0.00287631831255992,0,0,0.0271370420624152,0.00540540540540541,0,0.003690036900369,0.0170212765957447,0.0136842105263158,0.00302114803625378,0,0,0.0234741784037559,0.00120772946859903,0.00749063670411985,0.00112107623318386,0.00900900900900901,0.0103270223752151,0.0287907869481766,0.00966850828729282,0.00537634408602151,0.0117994100294985,0.0161090458488228,0,0.00272232304900181,0.00123304562268804,0.0011454753722795,0.0032,0.00964187327823691,0.00727272727272727,0.0123329907502569,0.0223048327137546,0.0352480417754569,0.00151515151515152,0.00104493207941484,0.0208816705336427,0.0309555854643338,0.0105580693815988,1,0,0.00088339222614841,0,0,0.00266903914590747,0.0138568129330254,0.00547195622435021,0.0130522088353414,0.0680628272251309,0.00323362974939369,0.00512295081967213,0.0228426395939086,0.00254452926208651,0.00527704485488127,0,0.0241379310344828,0.0138888888888889,0,0.00835654596100279,0,0,0.00763358778625954,0.0524271844660194,0,0,0,0.055452865064695,0.0428015564202335,0.0237467018469657,0,0,0,0,0
"FB48",0,0.00970873786407767,0.00707547169811321,0,0,0,0.0032258064516129,0.00448430493273543,0.0056657223796034,0.00398406374501992,0.00436046511627907,0,0,0,0.00961538461538462,0,0.00436205016357688,0,0,0,0.00253164556962025,0.00100200400801603,0.00438116100766703,0.00420168067226891,0.004149377593361,0.0015552099533437,0.00383631713554987,0.0139165009940358,0,0.00291828793774319,0.00112739571589628,0.00796812749003984,0.0100671140939597,0,0.0103092783505155,0.0011037527593819,0.00145772594752187,0.00130548302872063,0.00809716599190283,0.00680272108843537,0.00510204081632653,0,0.000975609756097561,0.00506329113924051,0.00330760749724366,0.00819672131147541,0.0365384615384615,0,0.00379266750948167,0.00809716599190283,0,0.00122100122100122,0.00364077669902913,0.00380228136882129,0,0.00792079207920792,0,0.00873362445414847,0,0.00531208499335989,0,0.00222222222222222,0,0,0,0,0,0.00843170320404722,0.009375,0.00895522388059702,0.00271739130434783,0.00269058295964126,0,0.00144092219020173,0.00236127508854782,0.00878477306002928,0.00612557427258806,0.09375,0.011070110701107,0,0.00318471337579618,0.00187617260787992,0,1,0.00504032258064516,0.00374064837905237,0,0.00609137055837563,0.00134952766531714,0,0.00229621125143513,0.00210526315789474,0.0091324200913242,0.00237247924080664,0.0029940119760479,0.0078125,0.00409836065573771,0.00421940928270042,0,0,0,0,0.00420168067226891,0.00854700854700855,0,0,0.00411522633744856,0,0.00403225806451613,0,0,0,0.00471698113207547,0,0.00423728813559322,0.00434782608695652,0
